Source	Target	Weight
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg00397.1	0.00513041
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg00404.1	0.00205977
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg00630.1	0.0132538
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg00825.1	0.000580269
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg00885.1	0.0157149
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg01010.1	0.00472837
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg01021.1	0.0147359
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg01117.1	0.0173305
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg01192.1	0.00761691
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg01279.1	0.000488085
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg01377.1	0.00292962
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg01471.1	0.00657152
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg01875.1	0.00102221
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg01908.1	0.0188416
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg02000.1	0.00505356
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg02221.1	0.00340126
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg02253.1	0.00980291
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg02420.1	0.00130639
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg02441.1	0.0084588
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg02502.1	0.00194524
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg02546.1	0.00400609
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg02576.1	0.000926524
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg02656.1	0.00433309
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg02824.1	0.00287177
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg02900.1	0.00913919
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg03002.1	0.0163716
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg03003.1	0.000446013
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg03163.1	0.00669588
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg03592.1	0.00924886
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg03595.1	0.00248596
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg03664.1	0.011667
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg03768.1	0.0118209
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg03843.1	0.0112251
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg03983.1	0.0040211
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg03984.1	0.00187428
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg04022.1	0.00319715
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg04068.1	0.00232685
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg04233.1	0.0161979
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg04272.1	0.0108358
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg04383.1	0.000774214
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg04414.1	0.000305992
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg04494.1	0.000646043
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg04543.1	0.00189458
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg04559.1	0.0122781
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg04597.1	0.0265226
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg04617.1	0.00427887
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg04672.1	0.0174439
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg04798.1	0.0130541
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg04984.1	0.0196434
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg05085.1	0.019675
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg05145.1	0.0102456
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg05173.1	0.0022481
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg05240.1	0.0293684
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg05351.1	0.00212066
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg05482.1	0.01834
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg05646.1	0.000290027
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg05649.1	0.00213952
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg05727.1	0.00152638
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg05823.1	0.00132082
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg05977.1	0.0332832
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg05996.1	0.00695752
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg06087.1	0.0164096
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg06097.1	0.00190165
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg06265.1	0.0173577
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg06271.1	0.0053603
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg06414.1	0.000123534
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg06448.1	0.0175657
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg06470.1	0.0157819
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg06743.1	0.0119435
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg06769.1	0.000468698
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg07043.1	0.0126607
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg07176.1	0.00110864
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg07179.1	0.0186029
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg07292.1	0.0024914
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg07340.1	0.00260475
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg07462.1	0.011678
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg07566.1	0.00205878
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg07589.1	0.00276066
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg07622.1	0.00715437
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg07703.1	0.00502563
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg07746.1	0.0115742
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg07797.1	0.00210771
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg07930.1	0.0141996
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg08045.1	0.00645377
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg08138.1	0.0027944
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg08294.1	0.0180772
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg08456.1	0.00237127
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg08751.1	0.00819542
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg08783.1	0.000302563
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg09065.1	0.00135096
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg09535.1	0.00556326
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg09630.1	0.0160975
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg09697.1	0.00183279
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg10375.1	0.00415986
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg10475.1	0.009026
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg10493.1	0.00840097
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg10683.1	0.00202012
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg10686.1	0.0200214
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg10780.1	0.00324177
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg10833.1	0.00136534
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg10867.1	0.00110265
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg10874.1	0.00393388
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg10989.1	0.00879663
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg11056.1	0.0085028
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg11061.1	0.0172701
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg11338.1	0.0127573
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg11486.1	0.00467178
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg11622.1	0.00845382
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg11674.1	0.00995661
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg11755.1	0.00537843
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg11832.1	0.00239843
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg11881.1	0.00682362
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg11903.1	0.00102367
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg12002.1	0.00187026
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg12088.1	0.00460726
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg12255.1	0.000640009
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg12256.1	0.00649848
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg12364.1	0.0141072
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg12420.1	0.00201708
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg12493.1	0.00248913
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg12667.1	0.00497751
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg12754.1	0.000390533
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg12864.1	0.00760452
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg12891.1	0.000883772
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg13027.1	0.000938219
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg13198.1	0.0083482
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg13274.1	0.00236291
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg13279.1	0.0117043
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg13403.1	0.00470695
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg13670.1	0.000875863
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg14266.1	0.0190606
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg14276.1	0.0228698
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg14362.1	0.00326012
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg14365.1	0.0199503
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg14369.1	0.00626295
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg14370.1	0.00651431
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg14436.1	0.00229985
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg14611.1	0.00525087
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg14663.1	0.00321636
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg14779.1	0.00210688
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg14828.1	0.0122975
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg14887.1	0.00846628
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg14896.1	0.0150473
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg15006.1	0.0220929
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg15009.1	0.0153528
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg15039.1	0.0106881
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg15169.1	0.00628341
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg15170.1	0.00278905
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg15171.1	0.00250463
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg15172.1	0.0125239
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg15214.1	0.0177606
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg15374.1	0.0015789
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg15384.1	0.000294122
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg15526.1	0.00323447
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg15569.1	0.00286336
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg15640.1	0.00331679
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg15969.1	0.00127704
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg16133.1	0.0121563
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg16160.1	0.0139041
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg16292.1	0.00230476
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg16610.1	0.00194273
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg16709.1	0.00597839
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg16884.1	0.00550616
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg16916.1	0.0101811
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg17007.1	0.00844933
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg17074.1	0.000933167
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg17141.1	0.00424789
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg17271.1	0.00358585
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg17471.1	0.00350069
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg17737.1	0.00328073
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg17764.1	0.00476721
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg17926.1	0.0126055
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg17995.1	0.00895713
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg18089.1	0.0269912
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg18125.1	0.0104956
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg18201.1	0.00954067
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg18225.1	0.027819
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg18367.1	0.00382406
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg18374.1	0.0153569
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg18478.1	0.00327614
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg18498.1	0.0050422
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg18702.1	0.00236841
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg18799.1	0.0162172
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg18987.1	0.00213133
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg19135.1	0.00987791
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg19220.1	0.013331
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg19586.1	0.0117772
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg19648.1	0.00144886
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg19951.1	0.00219457
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg20015.1	0.00784057
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg20327.1	0.00114546
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg20428.1	0.00283288
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg20544.1	0.011486
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg20554.1	0.0040613
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg20555.1	0.014335
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg20588.1	0.00340021
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg20777.1	0.0223217
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg21096.1	0.00270371
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg21481.1	0.0053732
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg21628.1	0.00276991
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg21765.1	0.000570865
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg22127.1	0.00369147
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg22134.1	0.00751305
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg22151.1	0.00523249
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg22203.1	0.00282462
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg22270.1	0.000988956
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg22277.1	0.00836392
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg22409.1	0.0157791
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg22470.1	0.0011254
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg22523.1	0.016743
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg22655.1	0.000622754
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg23022.1	0.00320682
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg23070.1	0.000117192
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg23107.1	0.00118598
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg23167.1	0.00669805
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg23183.1	9.98666e-05
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg23233.1	0.0234737
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg23394.1	0.000718565
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg23421.1	0.0084953
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg23467.1	0.00303651
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg23497.1	0.0103781
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg23651.1	0.0100209
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg23664.1	0.0025473
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg23927.1	0.00874272
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg24033.1	0.00562455
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg24108.1	0.000678318
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg24225.1	0.00784751
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg24337.1	0.0102069
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg24360.1	0.0207279
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg24485.1	0.0107941
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg24519.1	0.0131411
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg24730.1	0.0116116
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg24854.1	0.0184413
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg24890.1	0.00386064
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg25390.1	0.00395975
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg25757.1	0.0158798
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg25986.1	0.00323626
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg26015.1	0.0293852
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg26082.1	0.0112774
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg26202.1	0.00228963
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg26466.1	0.00717074
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg26484.1	0.00241172
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg26923.1	0.0152795
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg26927.1	0.018382
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg26968.1	0.00160387
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg26993.1	0.00377404
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg27004.1	0.00435088
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg27097.1	0.00139694
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg27135.1	0.000972522
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg27230.1	0.00584454
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg27240.1	0.00198112
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg27284.1	0.0253565
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg27316.1	0.00230919
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg27327.1	0.0151634
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg27606.1	0.00195018
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg27854.1	0.00281305
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg27918.1	0.0189379
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg27925.1	0.00376427
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg28021.1	0.00820973
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg28070.1	0.000796982
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg28102.1	0.0011103
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg28139.1	0.00230856
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg28451.1	0.00651777
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg28546.1	0.00998853
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg28592.1	0.0170811
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg28596.1	0.00362079
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg28740.1	0.0379869
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg28760.1	0.00710779
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg28779.1	0.00138403
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg28792.1	0.00193963
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg29345.1	0.0142474
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg29408.1	0.000949585
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg29418.1	0.00521747
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg29440.1	0.00862419
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	Cg29876.1	0.00107161
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	maker-scaffold200.1-augustus-gene-2.29-mRNA-2	0.0155311
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	maker-scaffold2243.1-snap-gene-0.5-mRNA-1	0.0017496
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	maker-scaffold2262.1-snap-gene-0.10-mRNA-1	0.0194696
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	maker-scaffold555.1-snap-gene-1.4-mRNA-2	0.00258081
augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	maker-scaffold727.1-snap-gene-1.31-mRNA-1	0.0115414
